Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
69553,23/12/2019,Shopping Ibirapuera,Gorro Estampa,1,93,93
69554,23/12/2019,Shopping União de Osasco,Calça Estampa,1,177,177
69555,23/12/2019,Salvador Shopping,Tênis Liso,2,266,532
69555,23/12/2019,Salvador Shopping,Chinelo Xadrez,5,66,330
69556,24/12/2019,Ribeirão Shopping,Casaco Linho,2,299,598
69556,24/12/2019,Ribeirão Shopping,Polo Estampa,1,138,138
69557,24/12/2019,Shopping Barra,Short,2,90,180
69557,24/12/2019,Shopping Barra,Polo Listrado,3,149,447
69559,24/12/2019,Shopping Midway Mall,Bermuda,1,150,150
69559,24/12/2019,Shopping Midway Mall,Gorro Liso,5,92,460
69559,24/12/2019,Shopping Midway Mall,Short Liso,2,108,216
69560,24/12/2019,Iguatemi Esplanada,Sunga Xadrez,2,116,232
69561,24/12/2019,Shopping SP Market,Casaco Listrado,1,269,269
69562,24/12/2019,Passei das Águas Shopping,Chinelo Linho,5,105,525
69564,24/12/2019,Shopping Eldorado,Cinto Linho,1,248,248
69565,24/12/2019,Passei das Águas Shopping,Camisa Xadrez,1,105,105
69565,24/12/2019,Passei das Águas Shopping,Tênis Linho,1,294,294
69566,24/12/2019,Parque Dom Pedro Shopping,Terno,2,700,1400
69566,24/12/2019,Parque Dom Pedro Shopping,Sunga Listrado,2,114,228
69566,24/12/2019,Parque Dom Pedro Shopping,Short Liso,3,108,324
69567,24/12/2019,Rio Mar Shopping Fortaleza,Tênis Listrado,1,262,262
69568,24/12/2019,Shopping SP Market,Bermuda Xadrez,4,155,620
69568,24/12/2019,Shopping SP Market,Sapato Xadrez,2,368,736
69568,24/12/2019,Shopping SP Market,Bermuda Listrado,4,163,652
69568,24/12/2019,Shopping SP Market,Casaco Linho,2,299,598
69569,24/12/2019,Shopping Vila Velha,Polo,2,130,260
69569,24/12/2019,Shopping Vila Velha,Short Estampa,2,96,192
69569,24/12/2019,Shopping Vila Velha,Cinto Listrado,1,214,214
69570,24/12/2019,Iguatemi Campinas,Chinelo Liso,2,71,142
69570,24/12/2019,Iguatemi Campinas,Gorro Listrado,4,97,388
69570,24/12/2019,Iguatemi Campinas,Cueca Listrado,1,67,67
69571,24/12/2019,Center Shopping Uberlândia,Camisa Gola V Linho,2,145,290
69571,24/12/2019,Center Shopping Uberlândia,Camisa Linho,1,141,141
69571,24/12/2019,Center Shopping Uberlândia,Bermuda Xadrez,1,155,155
69572,24/12/2019,Palladium Shopping Curitiba,Cinto Liso,1,209,209
69572,24/12/2019,Palladium Shopping Curitiba,Relógio Estampa,3,219,657
69573,24/12/2019,Parque Dom Pedro Shopping,Gorro Linho,1,124,124
69573,24/12/2019,Parque Dom Pedro Shopping,Camisa Liso,1,105,105
69574,24/12/2019,Parque Dom Pedro Shopping,Chinelo Xadrez,2,66,132
69574,24/12/2019,Parque Dom Pedro Shopping,Bermuda Liso,1,157,157
69575,24/12/2019,Shopping Center Leste Aricanduva,Mochila Listrado,2,275,550
69575,24/12/2019,Shopping Center Leste Aricanduva,Calça Linho,2,211,422
69575,24/12/2019,Shopping Center Leste Aricanduva,Camisa Gola V Estampa,1,118,118
69576,24/12/2019,Novo Shopping Ribeirão Preto,Relógio Liso,5,216,1080
69578,24/12/2019,Shopping Eldorado,Polo Estampa,3,138,414
69578,24/12/2019,Shopping Eldorado,Gorro Estampa,2,93,186
69578,24/12/2019,Shopping Eldorado,Camisa Gola V Xadrez,1,107,107
69579,24/12/2019,Shopping SP Market,Polo Xadrez,2,142,284
69579,24/12/2019,Shopping SP Market,Casaco Linho,2,299,598
69579,24/12/2019,Shopping SP Market,Bermuda Liso,1,157,157
69580,24/12/2019,Center Shopping Uberlândia,Cinto Linho,3,248,744
69580,24/12/2019,Center Shopping Uberlândia,Pulseira Xadrez,1,87,87
69580,24/12/2019,Center Shopping Uberlândia,Tênis Listrado,5,262,1310
69581,24/12/2019,Iguatemi Campinas,Chinelo Estampa,1,74,74
69582,24/12/2019,Shopping Morumbi,Camisa Xadrez,1,105,105
69583,24/12/2019,Shopping SP Market,Pulseira Linho,3,114,342
69584,24/12/2019,Shopping Vila Velha,Camisa Gola V,1,100,100
69584,24/12/2019,Shopping Vila Velha,Sapato Liso,3,368,1104
69584,24/12/2019,Shopping Vila Velha,Cinto,3,200,600
69586,24/12/2019,Shopping Iguatemi Fortaleza,Tênis Listrado,1,262,262
69587,24/12/2019,Center Shopping Uberlândia,Casaco Liso,4,255,1020
69589,24/12/2019,Iguatemi Campinas,Relógio,2,200,400
69589,24/12/2019,Iguatemi Campinas,Casaco Estampa,1,256,256
69590,24/12/2019,Shopping Iguatemi Fortaleza,Cinto Xadrez,3,215,645
69590,24/12/2019,Shopping Iguatemi Fortaleza,Meia,2,30,60
69590,24/12/2019,Shopping Iguatemi Fortaleza,Cinto Linho,2,248,496
69591,24/12/2019,Salvador Shopping,Chinelo Estampa,2,74,148
69591,24/12/2019,Salvador Shopping,Mochila Xadrez,3,283,849
69592,24/12/2019,Rio Mar Shopping Fortaleza,Camiseta Xadrez,4,200,800
69592,24/12/2019,Rio Mar Shopping Fortaleza,Sapato Xadrez,1,368,368
69592,24/12/2019,Rio Mar Shopping Fortaleza,Casaco Estampa,1,256,256
69595,24/12/2019,Iguatemi Esplanada,Camiseta Listrado,1,197,197
69595,24/12/2019,Iguatemi Esplanada,Pulseira Linho,1,114,114
69595,24/12/2019,Iguatemi Esplanada,Casaco Listrado,1,269,269
69597,24/12/2019,Norte Shopping,Meia,1,30,30
69598,24/12/2019,Iguatemi Esplanada,Camisa Xadrez,3,105,315
69598,24/12/2019,Iguatemi Esplanada,Sapato Linho,3,391,1173
69600,24/12/2019,Rio Mar Shopping Fortaleza,Relógio Listrado,1,218,218
69602,24/12/2019,Shopping Ibirapuera,Relógio Linho,4,240,960
69602,24/12/2019,Shopping Ibirapuera,Mochila Xadrez,1,283,283
69603,24/12/2019,Shopping Ibirapuera,Tênis Estampa,2,256,512
69604,24/12/2019,Ribeirão Shopping,Casaco Liso,4,255,1020
69604,24/12/2019,Ribeirão Shopping,Bermuda Linho,1,195,195
69604,24/12/2019,Ribeirão Shopping,Gorro Estampa,3,93,279
69605,24/12/2019,Shopping Iguatemi Fortaleza,Casaco Estampa,2,256,512
69605,24/12/2019,Shopping Iguatemi Fortaleza,Camisa Gola V Xadrez,2,107,214
69605,24/12/2019,Shopping Iguatemi Fortaleza,Casaco Linho,4,299,1196
69607,24/12/2019,Shopping Center Leste Aricanduva,Casaco Xadrez,1,259,259
69607,24/12/2019,Shopping Center Leste Aricanduva,Camiseta Listrado,5,197,985
69607,24/12/2019,Shopping Center Leste Aricanduva,Camisa Gola V Xadrez,1,107,107
69608,24/12/2019,Rio Mar Shopping Fortaleza,Terno Xadrez,1,709,709
69609,24/12/2019,Shopping Center Leste Aricanduva,Camisa Estampa,1,113,113
69610,24/12/2019,Shopping Iguatemi Fortaleza,Gorro Xadrez,1,85,85
69611,24/12/2019,Shopping Iguatemi Fortaleza,Terno Estampa,1,706,706
69613,24/12/2019,Norte Shopping,Bermuda Xadrez,4,155,620
69613,24/12/2019,Norte Shopping,Pulseira,2,70,140
69614,24/12/2019,Shopping Recife,Gorro Xadrez,3,85,255
69614,24/12/2019,Shopping Recife,Cinto,2,200,400
69616,24/12/2019,Rio Mar Recife,Meia Liso,1,38,38
69616,24/12/2019,Rio Mar Recife,Cinto Xadrez,5,215,1075
69617,24/12/2019,Novo Shopping Ribeirão Preto,Calça Liso,2,190,380
69619,24/12/2019,Shopping Recife,Camiseta Linho,1,223,223
69619,24/12/2019,Shopping Recife,Camisa,3,100,300
69621,24/12/2019,Palladium Shopping Curitiba,Relógio Listrado,3,218,654
69621,24/12/2019,Palladium Shopping Curitiba,Calça Liso,1,190,190
69621,24/12/2019,Palladium Shopping Curitiba,Cueca Xadrez,1,60,60
69622,24/12/2019,Rio Mar Recife,Bermuda Xadrez,2,155,310
69623,24/12/2019,Shopping Midway Mall,Cueca Listrado,3,67,201
69623,24/12/2019,Shopping Midway Mall,Camiseta Liso,1,187,187
69624,24/12/2019,Salvador Shopping,Mochila,2,270,540
69624,24/12/2019,Salvador Shopping,Camisa Liso,2,105,210
69625,24/12/2019,Norte Shopping,Pulseira Linho,3,114,342
69626,24/12/2019,Shopping Recife,Sapato Liso,4,368,1472
69626,24/12/2019,Shopping Recife,Short Liso,1,108,108
69627,24/12/2019,Novo Shopping Ribeirão Preto,Polo Xadrez,3,142,426
69627,24/12/2019,Novo Shopping Ribeirão Preto,Meia,1,30,30
69628,24/12/2019,Shopping União de Osasco,Sapato Listrado,3,363,1089
69629,24/12/2019,Shopping Eldorado,Cueca Liso,1,69,69
69629,24/12/2019,Shopping Eldorado,Chinelo Linho,2,105,210
69630,24/12/2019,Shopping Midway Mall,Mochila,2,270,540
69630,24/12/2019,Shopping Midway Mall,Gorro Xadrez,5,85,425
69631,24/12/2019,Iguatemi Campinas,Camisa Gola V Estampa,1,118,118
69631,24/12/2019,Iguatemi Campinas,Pulseira Linho,1,114,114
69632,24/12/2019,Passei das Águas Shopping,Cueca,3,50,150
69633,24/12/2019,Shopping Morumbi,Camiseta Liso,1,187,187
69633,24/12/2019,Shopping Morumbi,Gorro Linho,2,124,248
69633,24/12/2019,Shopping Morumbi,Gorro Listrado,3,97,291
69633,24/12/2019,Shopping Morumbi,Terno Estampa,2,706,1412
69634,24/12/2019,Rio Mar Recife,Camiseta,3,180,540
69636,24/12/2019,Parque Dom Pedro Shopping,Cueca Estampa,2,66,132
69636,24/12/2019,Parque Dom Pedro Shopping,Camiseta Liso,1,187,187
69637,24/12/2019,Bourbon Shopping SP,Short Liso,1,108,108
69638,24/12/2019,Salvador Shopping,Camisa Linho,1,141,141
69638,24/12/2019,Salvador Shopping,Sapato,3,350,1050
69640,24/12/2019,Shopping Center Interlagos,Calça,1,170,170
69640,24/12/2019,Shopping Center Interlagos,Gorro,5,80,400
69640,24/12/2019,Shopping Center Interlagos,Bermuda Estampa,3,169,507
69641,24/12/2019,Shopping Midway Mall,Sapato Listrado,1,363,363
69642,24/12/2019,Shopping Midway Mall,Camisa,1,100,100
69642,24/12/2019,Shopping Midway Mall,Terno Liso,1,720,720
69643,24/12/2019,Shopping Morumbi,Bermuda Listrado,3,163,489
69645,24/12/2019,Shopping Vila Velha,Cueca Estampa,1,66,66
69646,24/12/2019,Shopping Eldorado,Casaco Liso,5,255,1275
69646,24/12/2019,Shopping Eldorado,Sapato Listrado,5,363,1815
69647,24/12/2019,Rio Mar Shopping Fortaleza,Polo Linho,1,176,176
69647,24/12/2019,Rio Mar Shopping Fortaleza,Terno Estampa,4,706,2824
69648,24/12/2019,Shopping Ibirapuera,Gorro Listrado,1,97,97
69648,24/12/2019,Shopping Ibirapuera,Cueca Listrado,2,67,134
69649,24/12/2019,Rio Mar Recife,Mochila,2,270,540
69650,24/12/2019,Iguatemi Campinas,Sapato Linho,1,391,391
69650,24/12/2019,Iguatemi Campinas,Mochila Estampa,1,277,277
69652,24/12/2019,Palladium Shopping Curitiba,Tênis Liso,1,266,266
69652,24/12/2019,Palladium Shopping Curitiba,Sunga Listrado,1,114,114
69653,24/12/2019,Shopping Iguatemi Fortaleza,Bermuda Listrado,2,163,326
69654,24/12/2019,Ribeirão Shopping,Sunga Linho,1,149,149
69655,24/12/2019,Rio Mar Shopping Fortaleza,Sapato,1,350,350
69660,24/12/2019,Shopping SP Market,Sunga,3,100,300
69660,24/12/2019,Shopping SP Market,Relógio,4,200,800
69661,24/12/2019,Palladium Shopping Curitiba,Gorro,4,80,320
69661,24/12/2019,Palladium Shopping Curitiba,Cueca Estampa,2,66,132
69662,24/12/2019,Rio Mar Shopping Fortaleza,Short Xadrez,2,100,200
69662,24/12/2019,Rio Mar Shopping Fortaleza,Pulseira,1,70,70
69662,24/12/2019,Rio Mar Shopping Fortaleza,Gorro Liso,3,92,276
69663,24/12/2019,Shopping Barra,Casaco Estampa,3,256,768
69663,24/12/2019,Shopping Barra,Relógio Listrado,1,218,218
69666,24/12/2019,Palladium Shopping Curitiba,Camiseta Listrado,1,197,197
69666,24/12/2019,Palladium Shopping Curitiba,Tênis,3,250,750
69668,24/12/2019,Center Shopping Uberlândia,Calça Listrado,2,181,362
69669,24/12/2019,Novo Shopping Ribeirão Preto,Gorro Linho,2,124,248
69669,24/12/2019,Novo Shopping Ribeirão Preto,Short Liso,1,108,108
69670,24/12/2019,Palladium Shopping Curitiba,Calça Listrado,3,181,543
69670,24/12/2019,Palladium Shopping Curitiba,Tênis Xadrez,3,259,777
69672,24/12/2019,Shopping Ibirapuera,Gorro,1,80,80
69674,24/12/2019,Shopping União de Osasco,Sapato Linho,1,391,391
69674,24/12/2019,Shopping União de Osasco,Short Estampa,1,96,96
69675,24/12/2019,Shopping Ibirapuera,Cinto,1,200,200
69676,24/12/2019,Bourbon Shopping SP,Gorro,4,80,320
69677,24/12/2019,Center Shopping Uberlândia,Camisa Liso,2,105,210
69678,24/12/2019,Shopping Recife,Tênis Linho,4,294,1176
69678,24/12/2019,Shopping Recife,Bermuda Listrado,4,163,652
69678,24/12/2019,Shopping Recife,Short Xadrez,2,100,200
69678,24/12/2019,Shopping Recife,Camisa Gola V Liso,2,118,236
69678,24/12/2019,Shopping Recife,Meia,1,30,30
69679,24/12/2019,Shopping Center Leste Aricanduva,Calça Xadrez,1,185,185
69680,24/12/2019,Passei das Águas Shopping,Camiseta Estampa,3,196,588
69681,24/12/2019,Iguatemi Esplanada,Meia Xadrez,1,41,41
69682,24/12/2019,Passei das Águas Shopping,Relógio Xadrez,2,214,428
69682,24/12/2019,Passei das Águas Shopping,Bermuda Xadrez,2,155,310
69683,24/12/2019,Shopping Iguatemi Fortaleza,Short,3,90,270
69683,24/12/2019,Shopping Iguatemi Fortaleza,Chinelo,1,60,60
69684,24/12/2019,Rio Mar Recife,Camiseta Linho,1,223,223
69684,24/12/2019,Rio Mar Recife,Cueca Listrado,3,67,201
69684,24/12/2019,Rio Mar Recife,Meia Estampa,2,50,100
69685,24/12/2019,Shopping Center Leste Aricanduva,Polo,1,130,130
69686,24/12/2019,Passei das Águas Shopping,Sunga,1,100,100
69687,24/12/2019,Shopping Midway Mall,Polo Linho,1,176,176
69687,24/12/2019,Shopping Midway Mall,Relógio Liso,1,216,216
69688,24/12/2019,Novo Shopping Ribeirão Preto,Sunga Linho,3,149,447
69689,24/12/2019,Salvador Shopping,Chinelo Xadrez,2,66,132
69689,24/12/2019,Salvador Shopping,Bermuda Estampa,3,169,507
69690,24/12/2019,Shopping Ibirapuera,Camisa Linho,1,141,141
69690,24/12/2019,Shopping Ibirapuera,Camisa Liso,3,105,315
69690,24/12/2019,Shopping Ibirapuera,Bermuda Listrado,1,163,163
69691,24/12/2019,Center Shopping Uberlândia,Cueca Xadrez,1,60,60
69693,24/12/2019,Center Shopping Uberlândia,Chinelo Liso,2,71,142
69693,24/12/2019,Center Shopping Uberlândia,Short Estampa,2,96,192
69693,24/12/2019,Center Shopping Uberlândia,Bermuda Xadrez,4,155,620
69694,24/12/2019,Bourbon Shopping SP,Short Estampa,5,96,480
69695,24/12/2019,Shopping Vila Velha,Short Linho,1,133,133
69697,24/12/2019,Shopping Morumbi,Calça Xadrez,1,185,185
69697,24/12/2019,Shopping Morumbi,Terno Liso,1,720,720
69697,24/12/2019,Shopping Morumbi,Relógio,1,200,200
69701,24/12/2019,Salvador Shopping,Meia Estampa,5,50,250
69701,24/12/2019,Salvador Shopping,Sapato Xadrez,1,368,368
69703,24/12/2019,Shopping Eldorado,Short Estampa,1,96,96
69704,24/12/2019,Shopping Morumbi,Camisa Listrado,2,108,216
69705,24/12/2019,Iguatemi Campinas,Cueca Xadrez,5,60,300
69705,24/12/2019,Iguatemi Campinas,Camiseta Xadrez,3,200,600
69706,24/12/2019,Shopping Recife,Terno Estampa,3,706,2118
69706,24/12/2019,Shopping Recife,Camisa Gola V Xadrez,1,107,107
69706,24/12/2019,Shopping Recife,Cinto,1,200,200
69706,24/12/2019,Shopping Recife,Meia Liso,5,38,190
69707,24/12/2019,Shopping Vila Velha,Pulseira Xadrez,5,87,435
69707,24/12/2019,Shopping Vila Velha,Polo Xadrez,3,142,426
69708,24/12/2019,Iguatemi Campinas,Calça Liso,3,190,570
69708,24/12/2019,Iguatemi Campinas,Cueca Estampa,2,66,132
69708,24/12/2019,Iguatemi Campinas,Short Xadrez,2,100,200
69711,24/12/2019,Iguatemi Esplanada,Casaco,3,250,750
69713,24/12/2019,Shopping União de Osasco,Cinto Xadrez,1,215,215
69714,24/12/2019,Center Shopping Uberlândia,Cinto,2,200,400
69714,24/12/2019,Center Shopping Uberlândia,Meia Linho,1,78,78
69716,24/12/2019,Center Shopping Uberlândia,Sapato Listrado,2,363,726
69716,24/12/2019,Center Shopping Uberlândia,Mochila Estampa,2,277,554
69718,24/12/2019,Shopping Center Interlagos,Cinto Estampa,1,209,209
69718,24/12/2019,Shopping Center Interlagos,Cueca Linho,3,93,279
69718,24/12/2019,Shopping Center Interlagos,Chinelo Estampa,2,74,148
69719,24/12/2019,Palladium Shopping Curitiba,Gorro Listrado,5,97,485
69720,24/12/2019,Rio Mar Recife,Camisa Gola V Liso,1,118,118
69721,24/12/2019,Shopping Center Interlagos,Sapato Listrado,5,363,1815
69722,24/12/2019,Shopping Ibirapuera,Sunga Xadrez,4,116,464
69722,24/12/2019,Shopping Ibirapuera,Pulseira Estampa,1,87,87
69722,24/12/2019,Shopping Ibirapuera,Casaco Estampa,2,256,512
69723,24/12/2019,Shopping Ibirapuera,Camiseta Xadrez,3,200,600
69724,24/12/2019,Rio Mar Shopping Fortaleza,Gorro Listrado,5,97,485
69726,24/12/2019,Shopping Barra,Camisa Gola V Xadrez,2,107,214
69727,24/12/2019,Rio Mar Recife,Meia Xadrez,2,41,82
69727,24/12/2019,Rio Mar Recife,Gorro Listrado,1,97,97
69727,24/12/2019,Rio Mar Recife,Pulseira Estampa,2,87,174
69728,24/12/2019,Center Shopping Uberlândia,Camiseta Estampa,4,196,784
69730,24/12/2019,Bourbon Shopping SP,Gorro,2,80,160
69734,24/12/2019,Salvador Shopping,Terno Liso,1,720,720
69735,24/12/2019,Shopping Eldorado,Tênis Liso,1,266,266
69736,24/12/2019,Rio Mar Recife,Pulseira Liso,1,87,87
69736,24/12/2019,Rio Mar Recife,Polo Estampa,3,138,414
69736,24/12/2019,Rio Mar Recife,Meia Linho,4,78,312
69736,24/12/2019,Rio Mar Recife,Chinelo Xadrez,4,66,264
69737,24/12/2019,Shopping Vila Velha,Meia Listrado,1,37,37
69737,24/12/2019,Shopping Vila Velha,Camisa Gola V Liso,1,118,118
69737,24/12/2019,Shopping Vila Velha,Bermuda Xadrez,3,155,465
69738,24/12/2019,Rio Mar Recife,Mochila Xadrez,1,283,283
69739,24/12/2019,Shopping Recife,Sapato Linho,1,391,391
69739,24/12/2019,Shopping Recife,Pulseira Linho,2,114,228
69739,24/12/2019,Shopping Recife,Terno Liso,4,720,2880
69740,24/12/2019,Iguatemi Campinas,Casaco Liso,3,255,765
69740,24/12/2019,Iguatemi Campinas,Bermuda Liso,2,157,314
69741,24/12/2019,Novo Shopping Ribeirão Preto,Gorro Listrado,3,97,291
69741,24/12/2019,Novo Shopping Ribeirão Preto,Camiseta Linho,1,223,223
69741,24/12/2019,Novo Shopping Ribeirão Preto,Short Liso,2,108,216
69742,24/12/2019,Shopping União de Osasco,Polo Listrado,2,149,298
69743,24/12/2019,Bourbon Shopping SP,Relógio Listrado,2,218,436
69745,24/12/2019,Passei das Águas Shopping,Camiseta,3,180,540
69746,24/12/2019,Shopping Ibirapuera,Sunga Xadrez,2,116,232
69748,24/12/2019,Iguatemi Campinas,Sapato Liso,2,368,736
69750,24/12/2019,Center Shopping Uberlândia,Sapato Liso,3,368,1104
69750,24/12/2019,Center Shopping Uberlândia,Mochila Xadrez,1,283,283
69750,24/12/2019,Center Shopping Uberlândia,Pulseira Listrado,2,79,158
69750,24/12/2019,Center Shopping Uberlândia,Camiseta Xadrez,2,200,400
69751,24/12/2019,Shopping Morumbi,Gorro Estampa,5,93,465
69751,24/12/2019,Shopping Morumbi,Sunga Liso,2,114,228
69752,24/12/2019,Shopping União de Osasco,Bermuda Estampa,2,169,338
69753,24/12/2019,Shopping Barra,Short Linho,1,133,133
69754,24/12/2019,Shopping Iguatemi Fortaleza,Cueca,4,50,200
69755,24/12/2019,Shopping Eldorado,Terno Listrado,1,709,709
69755,24/12/2019,Shopping Eldorado,Cueca Xadrez,1,60,60
69755,24/12/2019,Shopping Eldorado,Polo,1,130,130
69756,24/12/2019,Parque Dom Pedro Shopping,Short Estampa,1,96,96
69757,25/12/2019,Shopping Recife,Chinelo Xadrez,1,66,66
69760,25/12/2019,Novo Shopping Ribeirão Preto,Meia Estampa,1,50,50
69761,25/12/2019,Shopping Barra,Relógio Linho,2,240,480
69763,25/12/2019,Shopping Eldorado,Camisa Estampa,4,113,452
69765,25/12/2019,Rio Mar Recife,Gorro Xadrez,2,85,170
69766,25/12/2019,Rio Mar Shopping Fortaleza,Pulseira Liso,3,87,261
69766,25/12/2019,Rio Mar Shopping Fortaleza,Relógio Linho,1,240,240
69769,25/12/2019,Novo Shopping Ribeirão Preto,Camisa Gola V Estampa,2,118,236
69770,25/12/2019,Ribeirão Shopping,Tênis Linho,1,294,294
69771,25/12/2019,Shopping SP Market,Calça Xadrez,2,185,370
69771,25/12/2019,Shopping SP Market,Terno Listrado,1,709,709
69772,25/12/2019,Shopping Barra,Sunga,3,100,300
69773,25/12/2019,Rio Mar Shopping Fortaleza,Camisa Gola V Listrado,4,116,464
69773,25/12/2019,Rio Mar Shopping Fortaleza,Gorro Estampa,2,93,186
69773,25/12/2019,Rio Mar Shopping Fortaleza,Pulseira Estampa,1,87,87
69774,25/12/2019,Rio Mar Recife,Chinelo Xadrez,1,66,66
69774,25/12/2019,Rio Mar Recife,Calça Listrado,1,181,181
69775,25/12/2019,Iguatemi Campinas,Mochila Xadrez,4,283,1132
69776,25/12/2019,Norte Shopping,Gorro,2,80,160
69777,25/12/2019,Parque Dom Pedro Shopping,Terno Estampa,5,706,3530
69777,25/12/2019,Parque Dom Pedro Shopping,Camisa Gola V Estampa,4,118,472
69777,25/12/2019,Parque Dom Pedro Shopping,Chinelo Listrado,1,73,73
69777,25/12/2019,Parque Dom Pedro Shopping,Relógio Liso,2,216,432
69780,25/12/2019,Parque Dom Pedro Shopping,Relógio Xadrez,4,214,856
69781,25/12/2019,Shopping Center Leste Aricanduva,Sunga,2,100,200
69782,25/12/2019,Shopping Morumbi,Pulseira,2,70,140
69782,25/12/2019,Shopping Morumbi,Cueca,1,50,50
69783,25/12/2019,Shopping Center Leste Aricanduva,Sunga Estampa,4,120,480
69783,25/12/2019,Shopping Center Leste Aricanduva,Camisa Gola V Liso,2,118,236
69786,25/12/2019,Rio Mar Recife,Camisa Liso,2,105,210
69787,25/12/2019,Norte Shopping,Sunga Listrado,5,114,570
69787,25/12/2019,Norte Shopping,Casaco Xadrez,5,259,1295
69787,25/12/2019,Norte Shopping,Calça Linho,3,211,633
69788,25/12/2019,Shopping Eldorado,Mochila Liso,1,276,276
69788,25/12/2019,Shopping Eldorado,Tênis,2,250,500
69788,25/12/2019,Shopping Eldorado,Gorro Listrado,5,97,485
69788,25/12/2019,Shopping Eldorado,Tênis Estampa,3,256,768
69788,25/12/2019,Shopping Eldorado,Cueca Liso,2,69,138
69788,25/12/2019,Shopping Eldorado,Terno Estampa,1,706,706
69790,25/12/2019,Norte Shopping,Polo Liso,1,137,137
69791,25/12/2019,Norte Shopping,Meia Liso,1,38,38
69792,25/12/2019,Shopping Center Leste Aricanduva,Tênis Xadrez,1,259,259
69793,25/12/2019,Center Shopping Uberlândia,Cueca Listrado,3,67,201
69795,25/12/2019,Bourbon Shopping SP,Sapato Linho,3,391,1173
69796,25/12/2019,Parque Dom Pedro Shopping,Camisa Gola V Xadrez,3,107,321
69796,25/12/2019,Parque Dom Pedro Shopping,Tênis Liso,4,266,1064
69798,25/12/2019,Shopping Midway Mall,Camisa Estampa,5,113,565
69801,25/12/2019,Shopping Vila Velha,Cueca Liso,1,69,69
69801,25/12/2019,Shopping Vila Velha,Camisa Gola V Xadrez,3,107,321
69801,25/12/2019,Shopping Vila Velha,Bermuda,3,150,450
69802,25/12/2019,Bourbon Shopping SP,Gorro Linho,5,124,620
69802,25/12/2019,Bourbon Shopping SP,Chinelo Linho,1,105,105
69804,25/12/2019,Parque Dom Pedro Shopping,Camiseta Estampa,1,196,196
69804,25/12/2019,Parque Dom Pedro Shopping,Camisa Linho,3,141,423
69805,25/12/2019,Shopping Recife,Mochila,2,270,540
69806,25/12/2019,Ribeirão Shopping,Camisa Gola V Linho,2,145,290
69807,25/12/2019,Shopping Eldorado,Cueca Liso,2,69,138
69809,25/12/2019,Shopping Barra,Calça Listrado,2,181,362
69809,25/12/2019,Shopping Barra,Cinto Listrado,2,214,428
